iteration,sigma,rho,Q,bestLength
100,1,0.96,0.8,411.354102244585
100,1,0.964,0.8,422.176914455553
100,1,0.968,0.8,422.016328097933
100,1,0.972,0.8,455.105007233973
100,1,0.976,0.8,443.104591148347
100,1,0.98,0.8,423.882376356851
100,1,0.984,0.8,429.233605187785
100,1,0.988,0.8,416.470539319673
100,1,0.992,0.8,391.330965794274
100,1,0.996,0.8,148.924156582795
100,1,1,0.8,135.973235457018
100,1,0.6,1.2,411.460424850663
100,1,0.604,1.2,433.945141291003
100,1,0.608,1.2,437.607885878366
100,1,0.612,1.2,444.568170957996
100,1,0.616,1.2,424.040108600016
100,1,0.62,1.2,437.89249678006
100,1,0.624,1.2,420.766844884912
100,1,0.628,1.2,433.498563015826
100,1,0.632,1.2,440.458193792354
100,1,0.636,1.2,389.172096433375
100,1,0.64,1.2,430.70909085615
100,1,0.644,1.2,449.324576761354
100,1,0.648,1.2,436.304175059649
100,1,0.652,1.2,437.454772599243
100,1,0.656,1.2,436.726467334812
100,1,0.66,1.2,435.271219773767
100,1,0.664,1.2,408.929914656364
100,1,0.668,1.2,431.546080600919
100,1,0.672,1.2,442.173966505676
100,1,0.676,1.2,443.846486444539
100,1,0.68,1.2,441.598264578195
100,1,0.684,1.2,406.223290731529
100,1,0.688,1.2,427.47081233804
100,1,0.692,1.2,410.743360293641
100,1,0.696,1.2,440.488380485762
100,1,0.7,1.2,437.045087954048
100,1,0.704,1.2,432.568592774001
100,1,0.708,1.2,447.354082770768
100,1,0.712,1.2,431.94180039001
100,1,0.716,1.2,408.907008781491
100,1,0.72,1.2,437.002912996802
100,1,0.724,1.2,413.351628570027
100,1,0.728,1.2,429.800501792005
100,1,0.732,1.2,433.510843383456
100,1,0.736,1.2,430.674945728899
100,1,0.74,1.2,430.430221493254
100,1,0.744,1.2,438.435065633506
100,1,0.748,1.2,437.742368668068
100,1,0.752,1.2,416.879806041484
100,1,0.756,1.2,442.120319971503
100,1,0.76,1.2,410.433429509681
100,1,0.764,1.2,438.625068288022
100,1,0.768,1.2,439.630348763184
100,1,0.772,1.2,416.601809849174
100,1,0.776,1.2,429.651647278298
100,1,0.78,1.2,427.477054802852
100,1,0.784,1.2,434.937989147242
100,1,0.788,1.2,397.620747238342
100,1,0.792,1.2,429.892314270584
100,1,0.796,1.2,453.88246031033
100,1,0.8,1.2,432.040204955629
100,1,0.804,1.2,435.703181003471
100,1,0.808,1.2,428.355089364305
100,1,0.812,1.2,410.875205567612
100,1,0.816,1.2,404.317637617906
100,1,0.82,1.2,430.925958671518
100,1,0.824,1.2,430.938125218066
100,1,0.828,1.2,430.950019277399
100,1,0.832,1.2,414.948385921083
100,1,0.836,1.2,422.125088812986
100,1,0.84,1.2,437.760740338292
100,1,0.844,1.2,434.777167945953
100,1,0.848,1.2,445.137101947236
100,1,0.852,1.2,451.244618330452
100,1,0.856,1.2,444.239342976752
100,1,0.86,1.2,415.609287587096
100,1,0.864,1.2,422.211332358843
100,1,0.868,1.2,437.639925444473
100,1,0.872,1.2,423.730804787709
100,1,0.876,1.2,432.896162745508
100,1,0.88,1.2,439.800027885884
100,1,0.884,1.2,432.990566014602
100,1,0.888,1.2,439.22147321317
100,1,0.892,1.2,426.068748889133
100,1,0.896,1.2,399.936632805708
100,1,0.9,1.2,424.006505902253
100,1,0.904,1.2,408.247821974519
100,1,0.908,1.2,427.983461957638
100,1,0.912,1.2,429.53964123633
100,1,0.916,1.2,408.713225326251
100,1,0.92,1.2,446.020710298467
100,1,0.924,1.2,432.865018971315
100,1,0.928,1.2,453.02671195925
100,1,0.932,1.2,410.402772057826
100,1,0.936,1.2,441.345792375972
100,1,0.94,1.2,429.169950118337
100,1,0.944,1.2,403.52228996744
100,1,0.948,1.2,439.402153118823
100,1,0.952,1.2,440.52028977407
100,1,0.956,1.2,443.220635577753
100,1,0.96,1.2,420.576924763664
100,1,0.964,1.2,434.749243936058
100,1,0.968,1.2,424.190715725308
100,1,0.972,1.2,425.083189836042
100,1,0.976,1.2,423.413312071224
100,1,0.98,1.2,418.692568325768
100,1,0.984,1.2,380.778073186131
100,1,0.988,1.2,393.179959206873
100,1,0.992,1.2,170.805527871075
100,1,0.996,1.2,147.057792336991
100,1,1,1.2,132.767301658107
100,1,0.6,1.6,437.41224601294
100,1,0.604,1.6,433.684856352609
100,1,0.608,1.6,414.338859479485
100,1,0.612,1.6,440.637691167765
100,1,0.616,1.6,395.195720718667
100,1,0.62,1.6,410.783350919943
100,1,0.624,1.6,417.54904208043
100,1,0.628,1.6,456.521106848352
100,1,0.632,1.6,439.108931215152
100,1,0.636,1.6,422.641941308433
100,1,0.64,1.6,425.72920300686
100,1,0.644,1.6,427.609503447247
100,1,0.648,1.6,439.281948781879
100,1,0.652,1.6,434.532212984605
100,1,0.656,1.6,436.621665735666
100,1,0.66,1.6,443.413926021083
100,1,0.664,1.6,431.144714314577
100,1,0.668,1.6,420.582614331602
100,1,0.672,1.6,444.251208033856
100,1,0.676,1.6,430.152398617288
100,1,0.68,1.6,432.560147416199
100,1,0.684,1.6,406.553190457135
100,1,0.688,1.6,430.6542542972
100,1,0.692,1.6,443.966694839804
100,1,0.696,1.6,413.048291465423
100,1,0.7,1.6,435.963214890675
100,1,0.704,1.6,452.496849135368
100,1,0.708,1.6,417.243011855725
100,1,0.712,1.6,421.878153215567
100,1,0.716,1.6,425.53969663596
100,1,0.72,1.6,427.818950487302
100,1,0.724,1.6,402.709053138823
100,1,0.728,1.6,450.76359292828
100,1,0.732,1.6,436.494959396344
100,1,0.736,1.6,436.396047990788
100,1,0.74,1.6,443.284722150827
100,1,0.744,1.6,437.302403105227
100,1,0.748,1.6,447.850145683259
100,1,0.752,1.6,441.2610450959
100,1,0.756,1.6,435.005393376738
100,1,0.76,1.6,455.952079521783
100,1,0.764,1.6,446.402355201778
100,1,0.768,1.6,432.74527664427
100,1,0.772,1.6,456.306450095016
100,1,0.776,1.6,434.085353164098
100,1,0.78,1.6,373.546851337095
100,1,0.784,1.6,424.680083300053
100,1,0.788,1.6,437.047494172145
100,1,0.792,1.6,428.666338626144
100,1,0.796,1.6,435.931226253072
100,1,0.8,1.6,431.55995653053
100,1,0.804,1.6,420.593349721935
100,1,0.808,1.6,421.291643063749
100,1,0.812,1.6,412.304124746754
100,1,0.816,1.6,439.360330892548
100,1,0.82,1.6,435.206641737979
100,1,0.824,1.6,406.902213177351
100,1,0.828,1.6,442.20012088036
100,1,0.832,1.6,435.432704092439
100,1,0.836,1.6,418.296759759921
100,1,0.84,1.6,435.468432432524
100,1,0.844,1.6,427.327388438769
100,1,0.848,1.6,411.292674454844
100,1,0.852,1.6,446.015759130406
100,1,0.856,1.6,449.921610968553
100,1,0.86,1.6,453.329290468974
100,1,0.864,1.6,426.283952082556
100,1,0.868,1.6,402.758423961175
100,1,0.872,1.6,414.336331606073
100,1,0.876,1.6,437.30579225275
100,1,0.88,1.6,436.523527483173
100,1,0.884,1.6,424.307322485142
100,1,0.888,1.6,435.173015869997
100,1,0.892,1.6,440.312885641294
100,1,0.896,1.6,440.703740155155
100,1,0.9,1.6,426.001611569398
100,1,0.904,1.6,438.182442763516
100,1,0.908,1.6,433.323000791565
100,1,0.912,1.6,440.283201965826
100,1,0.916,1.6,445.495152437521
100,1,0.92,1.6,439.328814650431
100,1,0.924,1.6,443.291586860533
100,1,0.928,1.6,413.708857031816
100,1,0.932,1.6,440.633605032607
100,1,0.936,1.6,439.008723420015
100,1,0.94,1.6,445.384046974812
100,1,0.944,1.6,429.324119163823
100,1,0.948,1.6,439.407956720616
100,1,0.952,1.6,430.771485853597
100,1,0.956,1.6,441.812762580162
100,1,0.96,1.6,435.575290444798
100,1,0.964,1.6,408.290616654684
100,1,0.968,1.6,432.351038660662
100,1,0.972,1.6,430.235288785489
100,1,0.976,1.6,430.451750639932
100,1,0.98,1.6,388.280982743771
100,1,0.984,1.6,234.175743467829
100,1,0.988,1.6,162.586627287193
100,1,0.992,1.6,150.373758030493
100,1,0.996,1.6,133.374184078447
100,1,1,1.6,135.31023793495
100,1,0.6,2,429.940485552595
100,1,0.604,2,432.112377617345
100,1,0.608,2,456.527164304388
100,1,0.612,2,424.113360644327
100,1,0.616,2,439.991028587887
100,1,0.62,2,428.336659490469
100,1,0.624,2,447.159139517676
100,1,0.628,2,433.109698357127
100,1,0.632,2,448.502199882133
100,1,0.636,2,427.78305705966
100,1,0.64,2,444.641194131654
100,1,0.644,2,441.404419695202
100,1,0.648,2,431.424753107769
100,1,0.652,2,433.929344297378
100,1,0.656,2,444.149003237648
100,1,0.66,2,444.993067771503
100,1,0.664,2,448.329971224107
100,1,0.668,2,449.852934222644
100,1,0.672,2,445.086827241735
100,1,0.676,2,416.860258318294
100,1,0.68,2,442.200892833976
100,1,0.684,2,449.704553381395
100,1,0.688,2,429.155348122976
100,1,0.692,2,426.309945926339
100,1,0.696,2,435.159714263482
100,1,0.7,2,423.747346190922
100,1,0.704,2,436.510883346221
100,1,0.708,2,444.626348267903
100,1,0.712,2,405.935072122317
100,1,0.716,2,413.917675257379
100,1,0.72,2,428.888789639794
100,1,0.724,2,441.640012619575
100,1,0.728,2,416.918036801175
100,1,0.732,2,409.389441127329
100,1,0.736,2,427.312715226458
100,1,0.74,2,450.666054418182
100,1,0.744,2,440.278065074508
100,1,0.748,2,427.754990956419
100,1,0.752,2,426.026192604966
100,1,0.756,2,420.612644520833
100,1,0.76,2,437.095911191946
100,1,0.764,2,447.896134412577
100,1,0.768,2,436.212446318078
100,1,0.772,2,418.705722431686
100,1,0.776,2,440.87554521282
100,1,0.78,2,430.678981607062
100,1,0.784,2,448.401974963408
100,1,0.788,2,400.121138699141
100,1,0.792,2,429.979810595634
100,1,0.796,2,434.385755755479
100,1,0.8,2,429.343890862339
100,1,0.804,2,442.236242047981
100,1,0.808,2,421.484300677295
100,1,0.812,2,429.330233233528
100,1,0.816,2,437.170216330919
100,1,0.82,2,442.343708135404
100,1,0.824,2,442.190615645174
100,1,0.828,2,439.555882186153
100,1,0.832,2,441.047036822923
100,1,0.836,2,429.677708925372
100,1,0.84,2,423.81058583751
100,1,0.844,2,444.054331734811
100,1,0.848,2,436.436644444427
100,1,0.852,2,430.100504420998
100,1,0.856,2,427.32562355109
100,1,0.86,2,436.507385257676
100,1,0.864,2,419.737524349254
100,1,0.868,2,444.451731650917
100,1,0.872,2,438.771712522819
100,1,0.876,2,414.893792486961
100,1,0.88,2,427.883793155555
100,1,0.884,2,428.175925836037
100,1,0.888,2,426.342876043079
100,1,0.892,2,416.989662252852
100,1,0.896,2,431.311686455741
100,1,0.9,2,434.920884497803
100,1,0.904,2,436.2599494381
100,1,0.908,2,410.129155937761
100,1,0.912,2,439.970900141584
100,1,0.916,2,444.34756107289
100,1,0.92,2,442.302669479419
100,1,0.924,2,424.016763918392
100,1,0.928,2,419.276296240907
100,1,0.932,2,431.992472587224
100,1,0.936,2,439.967562646327
100,1,0.94,2,443.024596870971
100,1,0.944,2,442.652763401313
100,1,0.948,2,435.500730127968
100,1,0.952,2,445.842325237859
100,1,0.956,2,439.627361762701
100,1,0.96,2,427.277498940231
100,1,0.964,2,407.392053891867
100,1,0.968,2,435.336673246693
100,1,0.972,2,395.738651292007
100,1,0.976,2,402.266734943716
100,1,0.98,2,267.703479967987
100,1,0.984,2,140.587629043146
100,1,0.988,2,160.002940684279
100,1,0.992,2,153.564482740961
100,1,0.996,2,147.297788853534
100,1,1,2,136.154883237707
100,1,0.6,2.4,409.515339231323
100,1,0.604,2.4,442.319326395226
100,1,0.608,2.4,423.296009801727
100,1,0.612,2.4,396.494766603133
100,1,0.616,2.4,431.709173076898
100,1,0.62,2.4,432.163655847823
100,1,0.624,2.4,442.653478999994
100,1,0.628,2.4,448.802130797815
100,1,0.632,2.4,433.229515926844
100,1,0.636,2.4,428.435395302713
100,1,0.64,2.4,438.050123674909
100,1,0.644,2.4,445.653871891649
100,1,0.648,2.4,436.969567617472
100,1,0.652,2.4,408.909175572717
100,1,0.656,2.4,426.455244897894
100,1,0.66,2.4,440.659530156213
100,1,0.664,2.4,408.254612043682
100,1,0.668,2.4,400.990737570352
100,1,0.672,2.4,421.092945135973
100,1,0.676,2.4,428.244012109871
100,1,0.68,2.4,428.733059977554
100,1,0.684,2.4,432.797958454771
100,1,0.688,2.4,434.02084998346
100,1,0.692,2.4,401.626891514852
100,1,0.696,2.4,434.780900856937
100,1,0.7,2.4,444.963096720047
100,1,0.704,2.4,419.572529686928
100,1,0.708,2.4,426.652683814644
100,1,0.712,2.4,433.487241562018
100,1,0.716,2.4,437.165190872598
100,1,0.72,2.4,419.488760775128
100,1,0.724,2.4,415.914822062985
100,1,0.728,2.4,414.183458902548
100,1,0.732,2.4,412.030309219733
100,1,0.736,2.4,409.410709016939
100,1,0.74,2.4,420.440290421772
100,1,0.744,2.4,437.281045248655
100,1,0.748,2.4,429.627315236611
100,1,0.752,2.4,437.389385176548
100,1,0.756,2.4,441.938038803725
100,1,0.76,2.4,425.057498897139
100,1,0.764,2.4,397.809426088676
100,1,0.768,2.4,437.748393342823
100,1,0.772,2.4,397.764619345352
100,1,0.776,2.4,433.035461153163
100,1,0.78,2.4,418.275509901566
100,1,0.784,2.4,448.673660856724
100,1,0.788,2.4,442.490312391084
100,1,0.792,2.4,411.96625751694
100,1,0.796,2.4,442.014436776411
100,1,0.8,2.4,409.062909468006
100,1,0.804,2.4,411.826160916422
100,1,0.808,2.4,436.452409454441
100,1,0.812,2.4,421.784753392768
100,1,0.816,2.4,434.151687110157
100,1,0.82,2.4,426.564018013137
100,1,0.824,2.4,413.364939464853
100,1,0.828,2.4,427.719063748462
100,1,0.832,2.4,434.034621016948
100,1,0.836,2.4,428.323215540675
100,1,0.84,2.4,448.039455300104
100,1,0.844,2.4,423.824234353925
100,1,0.848,2.4,414.598877302403
100,1,0.852,2.4,443.962697464184
100,1,0.856,2.4,421.802392821123
100,1,0.86,2.4,446.249787861894
100,1,0.864,2.4,417.012124427349
100,1,0.868,2.4,360.473997502984
100,1,0.872,2.4,416.77938438153
100,1,0.876,2.4,424.284241667894
100,1,0.88,2.4,426.024786580699
100,1,0.884,2.4,443.7799616135
100,1,0.888,2.4,445.346177623984
100,1,0.892,2.4,446.46971817706
100,1,0.896,2.4,442.355935387606
100,1,0.9,2.4,432.644484988106
100,1,0.904,2.4,420.131353698939
100,1,0.908,2.4,411.95245150645
100,1,0.912,2.4,434.181696245258
100,1,0.916,2.4,438.43549849671
100,1,0.92,2.4,428.38376079748
100,1,0.924,2.4,434.878350488994
100,1,0.928,2.4,428.020466804533
100,1,0.932,2.4,430.504349565052
100,1,0.936,2.4,443.555630278537
100,1,0.94,2.4,433.877393819874
100,1,0.944,2.4,438.397509188086
100,1,0.948,2.4,447.860300695147
100,1,0.952,2.4,436.001595451474
100,1,0.956,2.4,428.546435562135
100,1,0.96,2.4,416.428614644205
100,1,0.964,2.4,411.111525142274
100,1,0.968,2.4,417.809886871749
100,1,0.972,2.4,362.615546697056
100,1,0.976,2.4,242.052745828466
100,1,0.98,2.4,159.036757989372
100,1,0.984,2.4,143.993275136965
100,1,0.988,2.4,143.713595570419
100,1,0.992,2.4,144.888916089923
100,1,0.996,2.4,143.663713702864
100,1,1,2.4,149.252676451877
100,1,0.6,2.8,421.517979892576
100,1,0.604,2.8,445.600070482524
100,1,0.608,2.8,441.811454044731
100,1,0.612,2.8,426.068865892184
100,1,0.616,2.8,413.705877215148
100,1,0.62,2.8,435.993965169833
100,1,0.624,2.8,431.775571340246
100,1,0.628,2.8,416.063948339624
100,1,0.632,2.8,442.284559575974
100,1,0.636,2.8,416.235589451256
100,1,0.64,2.8,436.849919680917
100,1,0.644,2.8,442.88013488619
100,1,0.648,2.8,424.772713040498
100,1,0.652,2.8,419.263375850614
100,1,0.656,2.8,431.108432071951
100,1,0.66,2.8,427.6290026225
100,1,0.664,2.8,443.193100818078
100,1,0.668,2.8,420.04519061112
100,1,0.672,2.8,445.00945371011
100,1,0.676,2.8,430.943151591648
100,1,0.68,2.8,433.761336763633
100,1,0.684,2.8,451.020554188631
100,1,0.688,2.8,429.55680297198
100,1,0.692,2.8,419.774540593171
100,1,0.696,2.8,439.950928900999
100,1,0.7,2.8,419.543387144322
100,1,0.704,2.8,407.095924496742
100,1,0.708,2.8,402.850795026786
100,1,0.712,2.8,425.264541895685
100,1,0.716,2.8,433.021059714284
100,1,0.72,2.8,432.917325835319
100,1,0.724,2.8,435.247954482708
100,1,0.728,2.8,434.640806645361
100,1,0.732,2.8,428.779264506044
100,1,0.736,2.8,418.787465257448
100,1,0.74,2.8,431.752199027858
100,1,0.744,2.8,430.898831956226
100,1,0.748,2.8,427.407064369057
100,1,0.752,2.8,436.836364540494
100,1,0.756,2.8,416.277257035217
100,1,0.76,2.8,423.48629760146
100,1,0.764,2.8,417.769052858544
100,1,0.768,2.8,426.837499426081
100,1,0.772,2.8,421.38558964687
100,1,0.776,2.8,435.29575586025
100,1,0.78,2.8,418.852536951789
100,1,0.784,2.8,417.357644818483
100,1,0.788,2.8,441.894567128816
