iterations,currBestLength,bestLength,nBestPathAnts,nBestCurrentPathAnts,apha,beta,rho,Q,sigma,nAnts,nCities,pheremonesDiversity,hammingDistance2,diversityOfLength
714,172.105693995953,167.761223971844,13,0,1,2,0.7,50,20,20,48,0.0375150046739036,25.8631578947368,19.4972021600719
715,173.43610304594,167.761223971844,15,0,1,2,0.7,50,20,20,48,0.0339914319760847,26.4631578947368,16.6938021915946
716,172.412662684917,167.761223971844,12,0,1,2,0.7,50,20,20,48,0.0295477471068665,23.4894736842105,23.2917846590093
717,175.485349833965,167.761223971844,12,0,1,2,0.7,50,20,20,48,0.0340757539415786,25.0263157894737,28.681214681403
718,177.333901584148,167.761223971844,12,0,1,2,0.7,50,20,20,48,0.0364307382010528,23.6,21.9757769185689
719,189.677361667156,167.761223971844,14,0,1,2,0.7,50,20,20,48,0.0371546015547899,23.9263157894737,20.2672272965098
720,172.105693995953,167.761223971844,10,0,1,2,0.7,50,20,20,48,0.0317269167838364,25.0947368421053,19.8080431606112
721,186.801213443279,167.761223971844,15,0,1,2,0.7,50,20,20,48,0.0320451880086524,26.9736842105263,24.7031713916376
722,176.354269206524,167.761223971844,13,0,1,2,0.7,50,20,20,48,0.0317114555188349,27.3052631578947,19.2940781206027
723,175.938958346844,167.761223971844,9,0,1,2,0.7,50,20,20,48,0.0215521323611997,21.8684210526316,32.5474398319995
724,185.146317660809,167.761223971844,5,0,1,2,0.7,50,20,20,48,0.0255981444921941,29.4684210526316,30.4196777241761
725,172.52659457922,167.761223971844,9,0,1,2,0.7,50,20,20,48,1.72233305489571,26.9421052631579,34.0595004297982
726,188.312768399715,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5840581076365,25.4894736842105,0
727,172.699910104275,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5712741236574,25.7368421052632,0
728,183.781724393368,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8701011145381,24.7473684210526,0
729,172.0715097785,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.9122386779667,25.4894736842105,0
730,168.993744075298,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7257849494936,23.5105263157895,0
731,180.222350537777,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.529274036962,25.7368421052632,0
732,174.285835206509,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5811777299975,23.5105263157895,0
733,179.471880376339,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7232626320125,23.5105263157895,0
734,170.017962157726,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6174694943142,25.4894736842105,0
735,175.969308316708,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.9098756896426,25.4894736842105,0
736,191.050187528133,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.671693350783,25.4894736842105,0
737,175.695880353451,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6126203729803,25.4894736842105,0
738,174.120756566525,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8652141050273,21.7789473684211,0
739,168.425040185452,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7800449397858,25.7368421052632,0
740,175.695880353451,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5100378133804,23.5105263157895,0
741,172.0715097785,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5947485872649,23.5105263157895,0
742,180.222350537777,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7844994759583,24.7473684210526,0
743,175.102972447872,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8039508395672,24.7473684210526,0
744,173.419718682766,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6386071702444,25.7368421052632,0
745,190.761302411556,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6851797557434,24.7473684210526,0
746,175.695880353451,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5764283621006,23.5105263157895,0
747,177.059935033321,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6485398678155,25.4894736842105,0
748,174.540507733822,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7288676411277,25.4894736842105,0
749,172.181204259396,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.80069679695,25.4894736842105,0
750,179.127894818783,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.704719892511,25.4894736842105,0
751,170.741100728512,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8465894663436,25.7368421052632,0
752,174.540507733822,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7254024888859,19.5526315789474,0
753,173.419718682766,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7083817859592,25.4894736842105,0
754,178.322047650814,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.604868714839,25.4894736842105,0
755,180.222350537777,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.9134908224308,25.4894736842105,0
756,178.894826352596,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7889236153517,25.4894736842105,0
757,180.645775258541,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.789615316988,24.7473684210526,0
758,188.312768399715,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.9488209861061,25.7368421052632,0
759,172.699910104275,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6054899476903,25.4894736842105,0
760,172.0715097785,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6383816725598,25.7368421052632,0
761,174.334047734737,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8603325558899,24.7473684210526,0
762,171.958137452602,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6342447398525,25.4894736842105,0
763,175.102972447872,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8371728303478,25.7368421052632,0
764,168.063508093357,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5638127566789,24.7473684210526,0
765,172.52659457922,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7542662247898,25.4894736842105,0
766,171.958137452602,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7923360713059,23.5105263157895,0
767,168.425040185452,167.761223971844,0,0,1,2,0.7,50,20,20,48,10.1123658018541,25.4684210526316,10.3754864941438
768,178.982515752316,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8146413726321,23.5105263157895,0
769,177.059935033321,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.472444066213,23.5105263157895,0
770,186.790612637997,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6183351667108,25.4894736842105,0
771,169.370192468166,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.658636380432,23.5105263157895,0
772,174.989675939083,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5038464236259,21.7789473684211,0
773,172.0715097785,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5867616701071,25.4894736842105,0
774,174.989675939083,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6708783064465,23.5105263157895,0
775,189.34819740057,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8170852019867,25.4894736842105,0
776,173.419718682766,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8830586211947,21.7789473684211,0
777,168.993744075298,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6756443259836,25.7368421052632,0
778,183.447171628475,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6370559944686,25.4894736842105,0
779,188.312768399715,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6552425513962,25.4894736842105,0
780,168.063508093357,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6971182349873,24.7473684210526,0
781,178.322047650814,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.467906342327,23.5105263157895,0
782,172.573644578457,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6849446494116,24.7473684210526,0
783,174.989675939083,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6134847549851,23.5105263157895,0
784,179.899106442928,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6980495478485,25.4894736842105,0
785,177.059935033321,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6192751081805,25.4894736842105,0
786,180.222350537777,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.52519030623,25.4894736842105,0
787,178.894826352596,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6091315940401,19.5526315789474,0
788,179.588560521603,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8390115721685,23.5105263157895,0
789,175.695880353451,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5924886696385,25.4894736842105,0
790,175.102972447872,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6897352050016,23.5105263157895,0
791,178.894826352596,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7578508684676,25.4894736842105,0
792,186.790612637997,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6134343605452,24.7473684210526,0
793,168.993744075298,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7667900283178,24.7473684210526,0
794,172.0715097785,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8296748714665,21.7789473684211,0
795,185.436620175838,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8885938598101,25.7368421052632,0
796,169.370192468166,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7016089633916,24.7473684210526,0
797,168.993744075298,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.78151264759,25.4894736842105,0
798,175.695880353451,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7625606707921,23.5105263157895,0
799,180.645775258541,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.542896674273,25.4894736842105,0
800,178.322047650814,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5692533502312,25.4894736842105,0
801,174.574365079403,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.643175405259,25.4894736842105,0
802,189.34819740057,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.769072820761,23.5105263157895,0
803,168.993744075298,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8247608262539,23.5105263157895,0
804,173.419718682766,167.761223971844,0,0,1,2,0.7,50,20,20,48,13.6043620009247,25.3,10.7371818748011
805,185.436620175838,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6103767336323,25.4894736842105,0
806,178.982515752316,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7760792879824,25.4894736842105,0
807,183.781724393368,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6866847747452,21.7789473684211,0
808,170.108217179775,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6824704072246,25.4894736842105,0
809,174.120756566525,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.6507541441977,23.5105263157895,0
810,171.958137452602,167.761223971844,0,0,1,2,0.7,50,20,20,48,14.6808937047719,24.5157894736842,11.8937577330063
811,174.574365079403,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7190237980104,24.7473684210526,0
812,183.781724393368,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.8961219377323,24.7473684210526,0
813,172.573644578457,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.7210937383478,25.7263157894737,2.82437603057941
814,174.976760327816,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.722756976253,25.7368421052632,0
815,170.741100728512,167.761223971844,0,0,1,2,0.7,50,20,20,48,15.5085923189738,19.5526315789474,0
816,166.396630704403,166.396630704403,20,0,1,2,0.7,50,20,20,48,15.6006978457477,25.4894736842105,0
817,174.285835206509,166.396630704403,20,0,1,2,0.7,50,20,20,48,0.0405269901578185,25.4894736842105,0
818,171.958137452602,166.396630704403,15,0,1,2,0.7,50,20,20,48,0.0291424519000938,27.0526315789474,23.3930358240119
819,178.729703366756,166.396630704403,7,0,1,2,0.7,50,20,20,48,0.0316717122003817,28.9105263157895,24.961903057747
820,170.108217179775,166.396630704403,14,0,1,2,0.7,50,20,20,48,0.036339878078333,26.8473684210526,22.5575307700656
821,170.017962157726,166.396630704403,10,0,1,2,0.7,50,20,20,48,0.0233036769204512,27.5,30.9986307831317
822,178.322047650814,166.396630704403,3,0,1,2,0.7,50,20,20,48,0.0288929585211003,25.3052631578947,31.9192352338906
823,177.042534530163,166.396630704403,5,0,1,2,0.7,50,20,20,48,0.302286591639837,28.1,26.3513532314979
824,172.117305457592,166.396630704403,5,0,1,2,0.7,50,20,20,48,0.69894242410076,26.8105263157895,22.8718264342548
825,181.235698401928,166.396630704403,0,0,1,2,0.7,50,20,20,48,2.69443157828342,23.2157894736842,14.4537448222138
826,176.581868827343,166.396630704403,0,0,1,2,0.7,50,20,20,48,11.2286027790407,22.3526315789474,10.6559986651448
827,185.766742408276,166.396630704403,0,0,1,2,0.7,50,20,20,48,15.2423778316802,25.6157894736842,1.69803810617351
828,170.153884112835,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.0717388649259,23.5105263157895,0
829,174.513909041882,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.3102964070004,25.4894736842105,0
830,171.574730575085,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.036323940348,25.4894736842105,0
831,175.139781653881,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.2495521029786,25.4894736842105,0
832,175.087114989758,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.2910746603709,25.4894736842105,0
833,175.139781653881,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.2630140438009,24.7473684210526,0
834,177.676324546337,166.396630704403,0,0,1,2,0.7,50,20,20,48,16.2859698820217,25.4894736842105,0
835,163.850604712963,163.850604712963,20,0,1,2,0.7,50,20,20,48,16.1920577799692,21.7789473684211,0
836,165.517482101917,163.850604712963,20,0,1,2,0.7,50,20,20,48,0.0416014928928366,25.4894736842105,0
837,172.430734336376,163.850604712963,15,0,1,2,0.7,50,20,20,48,0.0367938708559285,26.7842105263158,17.9526785815318
838,172.556946456432,163.850604712963,11,0,1,2,0.7,50,20,20,48,0.0264519682929534,27.3842105263158,24.3201097386567
839,174.513909041882,163.850604712963,9,0,1,2,0.7,50,20,20,48,0.0251736684839261,25.6842105263158,25.6796759594487
840,172.556946456432,163.850604712963,9,0,1,2,0.7,50,20,20,48,0.0261996498254668,28.1368421052632,24.9127205411696
841,170.153884112835,163.850604712963,7,0,1,2,0.7,50,20,20,48,0.0336177287611708,27.8,24.7576376694037
842,165.517482101917,163.850604712963,13,0,1,2,0.7,50,20,20,48,0.0371983857358263,26.4,19.862403660176
843,176.348800361156,163.850604712963,15,0,1,2,0.7,50,20,20,48,0.0371741458418533,23.9105263157895,15.7517981395386
844,174.330090463161,163.850604712963,6,0,1,2,0.7,50,20,20,48,0.0324598409649022,27.3473684210526,21.0803858788581
845,176.581868827343,163.850604712963,9,0,1,2,0.7,50,20,20,48,0.0335307114497863,27.8894736842105,24.7286644628647
846,171.037029445171,163.850604712963,9,0,1,2,0.7,50,20,20,48,0.0377199027962345,27.5684210526316,27.5989469727803
847,177.676324546337,163.850604712963,14,0,1,2,0.7,50,20,20,48,0.0397856713918632,25.4684210526316,12.8907934924581
848,163.850604712963,163.850604712963,17,0,1,2,0.7,50,20,20,48,0.0386333711180527,26.4894736842105,31.0842907198316
849,169.635178267956,163.850604712963,15,0,1,2,0.7,50,20,20,48,0.0311215910777449,26.3789473684211,22.1270672586928
850,173.423282325268,163.850604712963,10,0,1,2,0.7,50,20,20,48,0.0378777408309244,27.6,27.2271894419292
851,175.087114989758,163.850604712963,10,0,1,2,0.7,50,20,20,48,0.0381395888557083,27.2105263157895,24.7988971904991
852,168.502043426037,163.850604712963,12,0,1,2,0.7,50,20,20,48,0.0370191746075565,26.9894736842105,22.2675885590308
853,163.850604712963,163.850604712963,14,0,1,2,0.7,50,20,20,48,0.0376962980199982,26.4210526315789,16.0328570599823
854,181.235698401928,163.850604712963,16,0,1,2,0.7,50,20,20,48,0.0394934426311338,22.2,12.5460928127487
855,170.873692691326,163.850604712963,13,0,1,2,0.7,50,20,20,48,0.0372708797316811,26.8789473684211,21.1934148117397
856,177.042534530163,163.850604712963,12,0,1,2,0.7,50,20,20,48,0.033924325691464,26.9315789473684,17.9612901758178
857,165.879014194012,163.850604712963,12,0,1,2,0.7,50,20,20,48,0.0321611218705744,27.1368421052632,22.4090100321402
858,173.564871966839,163.850604712963,9,0,1,2,0.7,50,20,20,48,1.87329500696315,27.3526315789474,16.150233032264
859,179.709709346294,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.3114396411036,25.4894736842105,0
860,165.445691287518,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.0844820139941,16.8315789473684,0
861,163.967166125774,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.263536406085,24.7473684210526,0
862,168.614977061749,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.1642926031166,19.5526315789474,0
863,170.604904353619,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.0993620118581,25.4894736842105,0
864,169.979031741619,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.30349392622,25.4894736842105,0
865,167.039853274822,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.2729793524597,24.7473684210526,0
866,176.700821101666,163.850604712963,0,0,1,2,0.7,50,20,20,48,13.7473947782936,24.5,4.03633522134923
867,165.492741286755,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.0616414664458,25.7368421052632,0
868,167.854960620403,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.0948772922639,19.5526315789474,0
869,176.700821101666,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.12600971948,19.5526315789474,0
870,167.45960444212,163.850604712963,0,0,1,2,0.7,50,20,20,48,16.926366525706,21.7789473684211,0
871,164.8772341609,163.850604712963,0,0,1,2,0.7,50,20,20,48,16.977107259765,25.4894736842105,0
872,168.614977061749,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.1400449992245,25.4894736842105,0
873,167.204931914806,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.0385286420174,24.7473684210526,0
874,171.241144359112,163.850604712963,0,0,1,2,0.7,50,20,20,48,17.4516414022109,23.5105263157895,0
875,160.982604801655,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3758771119818,24.7473684210526,0
876,167.204931914806,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.9561185559484,24.7473684210526,0
877,165.492741286755,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.9845579950068,24.7473684210526,0
878,169.979031741619,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1038366311815,24.7473684210526,0
879,171.813923060894,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1987739138724,25.4894736842105,0
880,171.648800075054,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.911004561398,21.7789473684211,0
881,173.564871966839,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3178863112983,25.7368421052632,0
882,171.241144359112,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.8730463557523,25.7368421052632,0
883,161.344136893749,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1245646128378,21.7789473684211,0
884,163.66019743681,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1743387650689,24.7473684210526,0
885,182.267294108868,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1448975322289,25.4894736842105,0
886,161.344136893749,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1443540983234,25.4894736842105,0
887,160.982604801655,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1775488192494,23.5105263157895,0
888,170.552237689495,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0756695215238,25.4894736842105,0
889,183.680399119854,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0969053987542,24.7473684210526,0
890,169.979031741619,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3222180583048,24.7473684210526,0
891,163.66019743681,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2787822571872,21.7789473684211,0
892,172.5076572299,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.9751624724741,24.7473684210526,0
893,162.937058866024,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2961997265314,23.5105263157895,0
894,165.619006812572,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2315524634042,25.4894736842105,0
895,171.813923060894,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3094893307358,25.4894736842105,0
896,170.604904353619,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1865827127969,25.4894736842105,0
897,167.45960444212,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2884786597697,24.7473684210526,0
898,164.990606486797,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3488293965916,23.5105263157895,0
899,163.967166125774,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0302399257787,19.5526315789474,0
900,170.552237689495,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0348776864273,25.4894736842105,0
901,167.45960444212,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2111301183194,25.4894736842105,0
902,183.969284236431,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.012295200536,25.4894736842105,0
903,173.141447246075,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0578867255559,23.5105263157895,0
904,164.8772341609,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2812104656136,23.5105263157895,0
905,172.818203151226,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0389763463843,23.5105263157895,0
906,165.492741286755,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2021773850453,19.5526315789474,0
907,182.267294108868,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1157730171852,24.7473684210526,0
908,167.253144443035,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0181142370603,21.7789473684211,0
909,166.338815391064,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.92686261609,25.4894736842105,0
910,168.888405025005,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2286461539207,24.7473684210526,0
911,176.366268336773,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0520098774887,24.7473684210526,0
912,165.619006812572,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2973037459858,24.7473684210526,0
913,163.967166125774,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3327816019207,25.4894736842105,0
914,179.709709346294,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1470085542378,25.4894736842105,0
915,167.039853274822,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.9626767891707,21.7789473684211,0
916,163.027313888073,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1526694936605,23.5105263157895,0
917,164.8772341609,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2953239416984,25.4894736842105,0
918,171.901612460613,160.982604801655,0,0,1,2,0.7,50,20,20,48,16.9663696809244,24.7473684210526,0
919,171.813923060894,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.4209603380925,21.7789473684211,0
920,164.8772341609,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0121210821668,25.7368421052632,0
921,165.619006812572,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.028612356911,23.5105263157895,0
922,162.937058866024,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.4271365931533,24.7473684210526,0
923,173.141447246075,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.3630664727366,25.7368421052632,0
924,166.338815391064,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.1027331006295,24.7473684210526,0
925,181.231865108013,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.2688914622108,24.7473684210526,0
926,161.912840783596,160.982604801655,0,0,1,2,0.7,50,20,20,48,17.0288152071624,25.4894736842105,0
927,159.315727412701,159.315727412701,20,0,1,2,0.7,50,20,20,48,17.2850605515376,21.7789473684211,0
928,167.854960620403,159.315727412701,20,0,1,2,0.7,50,20,20,48,0.0434197395683997,24.7473684210526,0
929,167.45960444212,159.315727412701,20,0,1,2,0.7,50,20,20,48,0.042768983540049,23.5105263157895,0
930,171.901612460613,159.315727412701,12,0,1,2,0.7,50,20,20,48,0.03608758917437,26.8631578947368,22.2083211015635
931,165.492741286755,159.315727412701,10,0,1,2,0.7,50,20,20,48,0.0325456389642791,27.6421052631579,29.0603501184314
932,178.355716884136,159.315727412701,10,0,1,2,0.7,50,20,20,48,0.0377711503091772,27.5578947368421,24.9497080953234
933,163.027313888073,159.315727412701,14,0,1,2,0.7,50,20,20,48,0.0409023147693074,26.2421052631579,14.211206961445
934,171.648800075054,159.315727412701,10,0,1,2,0.7,50,20,20,48,0.0380116258384124,27.6052631578947,21.6652977731406
935,169.979031741619,159.315727412701,9,0,1,2,0.7,50,20,20,48,0.0375020901921671,28.1526315789474,25.7265059876293
936,167.204931914806,159.315727412701,13,0,1,2,0.7,50,20,20,48,0.0317520426939125,27.1,19.3041805640894
937,163.10152643919,159.315727412701,9,0,1,2,0.7,50,20,20,48,0.0412178149278109,22.8842105263158,26.1075631411174
938,172.286384522915,159.315727412701,6,0,1,2,0.7,50,20,20,48,0.0441413983432831,26,17.995732448581
939,172.169704377651,159.315727412701,8,0,1,2,0.7,50,20,20,48,0.590777080015737,24.4105263157895,18.5366942262594
940,165.271468579769,159.315727412701,0,0,1,2,0.7,50,20,20,48,15.5864093803636,25.0421052631579,8.73726443184979
941,171.427527368069,159.315727412701,0,0,1,2,0.7,50,20,20,48,16.9752539381875,24.7473684210526,0
942,165.271468579769,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.2811204992027,25.4894736842105,0
943,172.169704377651,159.315727412701,0,0,1,2,0.7,50,20,20,48,16.9449720211157,24.7473684210526,0
944,181.010592401028,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.3893766082932,25.4894736842105,0
945,172.596930444241,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.177141657618,24.7473684210526,0
946,162.715786159039,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.2650720208442,25.4894736842105,0
947,171.592650353909,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.1806476508061,25.4894736842105,0
948,171.825718820095,159.315727412701,0,0,1,2,0.7,50,20,20,48,15.5476556922459,25.5736842105263,11.0751132437953
949,164.655961453915,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.1314225895414,21.7789473684211,0
950,162.806041181087,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.398218010325,23.5105263157895,0
951,167.800796449184,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.3143361746255,25.4894736842105,0
952,166.983659207821,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.3652456915222,25.7368421052632,0
953,173.343599259853,159.315727412701,0,0,1,2,0.7,50,20,20,48,17.1107721931448,25.4894736842105,0
954,159.094454705715,159.094454705715,20,0,1,2,0.7,50,20,20,48,17.1751361915846,21.7789473684211,0
955,168.393704354763,159.094454705715,20,0,1,2,0.7,50,20,20,48,0.0442133530909164,25.7368421052632,0
956,162.806041181087,159.094454705715,17,0,1,2,0.7,50,20,20,48,0.0401779730695223,25.8473684210526,13.576368545011
957,167.674584329128,159.094454705715,13,0,1,2,0.7,50,20,20,48,0.0411759769665886,26.7105263157895,20.9222809459591
958,166.983659207821,159.094454705715,16,0,1,2,0.7,50,20,20,48,0.0427478986293871,24.8684210526316,13.0362653186525
959,168.66713231802,159.094454705715,13,0,1,2,0.7,50,20,20,48,0.0388513982724863,26.4631578947368,14.8123753907644
960,162.068016469479,159.094454705715,15,0,1,2,0.7,50,20,20,48,0.0393149237790591,24.6421052631579,15.5155016442313
961,167.800796449184,159.094454705715,13,0,1,2,0.7,50,20,20,48,0.0344278466858273,27.0421052631579,18.5951402942927
962,168.66713231802,159.094454705715,10,0,1,2,0.7,50,20,20,48,0.038631151182192,27.6789473684211,24.6279309004319
963,168.393704354763,159.094454705715,15,0,1,2,0.7,50,20,20,48,0.0380368722425309,26.5368421052632,16.1282380914669
